lake,year_ice_off,value,metric
EAST OKOBOJI LAKE,1969,-0.958273347,AirTEMP
EAST OKOBOJI LAKE,1970,-0.631148676,AirTEMP
EAST OKOBOJI LAKE,1971,-0.23967161,AirTEMP
EAST OKOBOJI LAKE,1972,-1.406058758,AirTEMP
EAST OKOBOJI LAKE,1973,0.911521222,AirTEMP
EAST OKOBOJI LAKE,1974,0.047232815,AirTEMP
EAST OKOBOJI LAKE,1975,-0.1601249,AirTEMP
EAST OKOBOJI LAKE,1976,0.190238135,AirTEMP
EAST OKOBOJI LAKE,1977,0.575458718,AirTEMP
EAST OKOBOJI LAKE,1978,-1.149542963,AirTEMP
EAST OKOBOJI LAKE,1979,-1.60179729,AirTEMP
EAST OKOBOJI LAKE,1980,0.335924806,AirTEMP
EAST OKOBOJI LAKE,1981,1.04827006,AirTEMP
EAST OKOBOJI LAKE,1982,-0.857275838,AirTEMP
EAST OKOBOJI LAKE,1983,-0.038570377,AirTEMP
EAST OKOBOJI LAKE,1984,0.041870115,AirTEMP
EAST OKOBOJI LAKE,1985,-1.049439239,AirTEMP
EAST OKOBOJI LAKE,1986,0.475354994,AirTEMP
EAST OKOBOJI LAKE,1987,2.468491652,AirTEMP
EAST OKOBOJI LAKE,1988,0.622829231,AirTEMP
EAST OKOBOJI LAKE,1989,-0.616848144,AirTEMP
EAST OKOBOJI LAKE,1990,1.121560286,AirTEMP
EAST OKOBOJI LAKE,1991,0.44943528,AirTEMP
EAST OKOBOJI LAKE,1992,0.108010076,AirTEMP
EAST OKOBOJI LAKE,1993,-1.397120925,AirTEMP
EAST OKOBOJI LAKE,1994,-0.153868418,AirTEMP
EAST OKOBOJI LAKE,1995,-0.153868418,AirTEMP
EAST OKOBOJI LAKE,1996,-1.6759813,AirTEMP
EAST OKOBOJI LAKE,1997,-0.296873738,AirTEMP
EAST OKOBOJI LAKE,1998,2.03411299,AirTEMP
EAST OKOBOJI LAKE,1999,1.379863647,AirTEMP
EAST OKOBOJI LAKE,2000,0.509318758,AirTEMP
ALA-KINTAUS (1449),1950,0.211688934,AirTEMP
ALA-KINTAUS (1449),1951,0.036507415,AirTEMP
ALA-KINTAUS (1449),1952,-0.675837839,AirTEMP
ALA-KINTAUS (1449),1953,0.759578069,AirTEMP
ALA-KINTAUS (1449),1954,0.269784845,AirTEMP
ALA-KINTAUS (1449),1955,-1.347962845,AirTEMP
ALA-KINTAUS (1449),1956,-1.810048788,AirTEMP
ALA-KINTAUS (1449),1957,0.549539004,AirTEMP
ALA-KINTAUS (1449),1958,-1.145074047,AirTEMP
ALA-KINTAUS (1449),1959,0.857000443,AirTEMP
ALA-KINTAUS (1449),1960,-0.086834673,AirTEMP
ALA-KINTAUS (1449),1961,1.557726515,AirTEMP
ALA-KINTAUS (1449),1962,-0.399658812,AirTEMP
ALA-KINTAUS (1449),1963,-0.685669454,AirTEMP
ALA-KINTAUS (1449),1964,0.140186273,AirTEMP
ALA-KINTAUS (1449),1965,-0.564114931,AirTEMP
ALA-KINTAUS (1449),1966,-1.579452709,AirTEMP
ALA-KINTAUS (1449),1967,0.378826402,AirTEMP
ALA-KINTAUS (1449),1968,-0.760747247,AirTEMP
ALA-KINTAUS (1449),1969,-1.187975643,AirTEMP
ALA-KINTAUS (1449),1970,-0.539089,AirTEMP
ALA-KINTAUS (1449),1971,-0.181575699,AirTEMP
ALA-KINTAUS (1449),1972,1.140329735,AirTEMP
ALA-KINTAUS (1449),1973,0.228670816,AirTEMP
ALA-KINTAUS (1449),1974,1.515718702,AirTEMP
ALA-KINTAUS (1449),1975,1.811560959,AirTEMP
ALA-KINTAUS (1449),1976,-1.589284324,AirTEMP
ALA-KINTAUS (1449),1977,-0.394296113,AirTEMP
ALA-KINTAUS (1449),1978,-1.616991605,AirTEMP
ALA-KINTAUS (1449),1979,-0.213751896,AirTEMP
ALA-KINTAUS (1449),1980,-0.640980291,AirTEMP
ALA-KINTAUS (1449),1981,-0.252184575,AirTEMP
ALA-KINTAUS (1449),1982,0.29034186,AirTEMP
ALA-KINTAUS (1449),1983,0.917777705,AirTEMP
ALA-KINTAUS (1449),1984,0.882026375,AirTEMP
ALA-KINTAUS (1449),1985,-1.987911656,AirTEMP
ALA-KINTAUS (1449),1986,-0.346031817,AirTEMP
ALA-KINTAUS (1449),1987,-2.183650188,AirTEMP
ALA-KINTAUS (1449),1988,0.546857654,AirTEMP
ALA-KINTAUS (1449),1989,2.295097701,AirTEMP
ALA-KINTAUS (1449),1990,1.395057963,AirTEMP
ALA-KINTAUS (1449),1991,0.968723351,AirTEMP
ALA-KINTAUS (1449),1992,1.181443764,AirTEMP
ALA-KINTAUS (1449),1993,-0.001925264,AirTEMP
ALA-KINTAUS (1449),1994,0.134823574,AirTEMP
ALA-KINTAUS (1449),1995,1.123347853,AirTEMP
ALA-KINTAUS (1449),1996,-0.31117427,AirTEMP
ALA-KINTAUS (1449),1997,0.604953565,AirTEMP
ALA-KINTAUS (1449),1998,-0.025163628,AirTEMP
ALA-KINTAUS (1449),1999,1.166249449,AirTEMP
ALA-KINTAUS (1449),2000,2.002830576,AirTEMP
ALA-RIEVELI (1468),1950,0.211688934,AirTEMP
ALA-RIEVELI (1468),1951,0.036507415,AirTEMP
ALA-RIEVELI (1468),1952,-0.675837839,AirTEMP
ALA-RIEVELI (1468),1953,0.759578069,AirTEMP
ALA-RIEVELI (1468),1954,0.269784845,AirTEMP
ALA-RIEVELI (1468),1955,-1.347962845,AirTEMP
ALA-RIEVELI (1468),1956,-1.810048788,AirTEMP
ALA-RIEVELI (1468),1957,0.549539004,AirTEMP
ALA-RIEVELI (1468),1958,-1.145074047,AirTEMP
ALA-RIEVELI (1468),1959,0.857000443,AirTEMP
ALA-RIEVELI (1468),1960,-0.086834673,AirTEMP
ALA-RIEVELI (1468),1961,1.557726515,AirTEMP
ALA-RIEVELI (1468),1962,-0.399658812,AirTEMP
ALA-RIEVELI (1468),1963,-0.685669454,AirTEMP
ALA-RIEVELI (1468),1964,0.140186273,AirTEMP
ALA-RIEVELI (1468),1965,-0.564114931,AirTEMP
ALA-RIEVELI (1468),1966,-1.579452709,AirTEMP
ALA-RIEVELI (1468),1967,0.378826402,AirTEMP
ALA-RIEVELI (1468),1968,-0.760747247,AirTEMP
ALA-RIEVELI (1468),1969,-1.187975643,AirTEMP
ALA-RIEVELI (1468),1970,-0.539089,AirTEMP
ALA-RIEVELI (1468),1971,-0.181575699,AirTEMP
ALA-RIEVELI (1468),1972,1.140329735,AirTEMP
ALA-RIEVELI (1468),1973,0.228670816,AirTEMP
ALA-RIEVELI (1468),1974,1.515718702,AirTEMP
ALA-RIEVELI (1468),1975,1.811560959,AirTEMP
ALA-RIEVELI (1468),1976,-1.589284324,AirTEMP
ALA-RIEVELI (1468),1977,-0.394296113,AirTEMP
ALA-RIEVELI (1468),1978,-1.616991605,AirTEMP
ALA-RIEVELI (1468),1979,-0.213751896,AirTEMP
ALA-RIEVELI (1468),1980,-0.640980291,AirTEMP
ALA-RIEVELI (1468),1981,-0.252184575,AirTEMP
ALA-RIEVELI (1468),1982,0.29034186,AirTEMP
ALA-RIEVELI (1468),1983,0.917777705,AirTEMP
ALA-RIEVELI (1468),1984,0.882026375,AirTEMP
ALA-RIEVELI (1468),1985,-1.987911656,AirTEMP
ALA-RIEVELI (1468),1986,-0.346031817,AirTEMP
ALA-RIEVELI (1468),1987,-2.183650188,AirTEMP
ALA-RIEVELI (1468),1988,0.546857654,AirTEMP
ALA-RIEVELI (1468),1989,2.295097701,AirTEMP
ALA-RIEVELI (1468),1990,1.395057963,AirTEMP
ALA-RIEVELI (1468),1991,0.968723351,AirTEMP
ALA-RIEVELI (1468),1992,1.181443764,AirTEMP
ALA-RIEVELI (1468),1993,-0.001925264,AirTEMP
ALA-RIEVELI (1468),1994,0.134823574,AirTEMP
ALA-RIEVELI (1468),1995,1.123347853,AirTEMP
ALA-RIEVELI (1468),1996,-0.31117427,AirTEMP
ALA-RIEVELI (1468),1997,0.604953565,AirTEMP
ALA-RIEVELI (1468),1998,-0.025163628,AirTEMP
ALA-RIEVELI (1468),1999,1.166249449,AirTEMP
ALA-RIEVELI (1468),2000,2.002830576,AirTEMP
DETROIT,1950,-1.843118769,AirTEMP
DETROIT,1951,-2.022769203,AirTEMP
DETROIT,1952,0.194707052,AirTEMP
DETROIT,1953,0.872194759,AirTEMP
DETROIT,1954,0.844487478,AirTEMP
DETROIT,1955,0.239396215,AirTEMP
DETROIT,1956,0.040082549,AirTEMP
DETROIT,1957,0.117841692,AirTEMP
DETROIT,1958,0.064214697,AirTEMP
DETROIT,1959,-0.179788132,AirTEMP
DETROIT,1960,-0.572158981,AirTEMP
DETROIT,1961,-0.336200201,AirTEMP
DETROIT,1962,-0.491718488,AirTEMP
DETROIT,1963,0.410108816,AirTEMP
DETROIT,1964,0.604953565,AirTEMP
DETROIT,1965,-0.780410479,AirTEMP
DETROIT,1966,-0.721420785,AirTEMP
DETROIT,1967,-0.539089,AirTEMP
DETROIT,1968,0.163424638,AirTEMP
DETROIT,1969,-0.958273347,AirTEMP
DETROIT,1970,-0.631148676,AirTEMP
DETROIT,1971,-0.23967161,AirTEMP
DETROIT,1972,-1.406058758,AirTEMP
DETROIT,1973,0.911521222,AirTEMP
DETROIT,1974,0.047232815,AirTEMP
DETROIT,1975,-0.1601249,AirTEMP
DETROIT,1976,0.190238135,AirTEMP
DETROIT,1977,0.575458718,AirTEMP
DETROIT,1978,-1.149542963,AirTEMP
DETROIT,1979,-1.60179729,AirTEMP
DETROIT,1980,0.335924806,AirTEMP
DETROIT,1981,1.04827006,AirTEMP
DETROIT,1982,-0.857275838,AirTEMP
DETROIT,1983,-0.038570377,AirTEMP
DETROIT,1984,0.041870115,AirTEMP
DETROIT,1985,-1.049439239,AirTEMP
DETROIT,1986,0.475354994,AirTEMP
DETROIT,1987,2.468491652,AirTEMP
DETROIT,1988,0.622829231,AirTEMP
DETROIT,1989,-0.616848144,AirTEMP
DETROIT,1990,1.121560286,AirTEMP
DETROIT,1991,0.44943528,AirTEMP
DETROIT,1992,0.108010076,AirTEMP
DETROIT,1993,-1.397120925,AirTEMP
DETROIT,1994,-0.153868418,AirTEMP
DETROIT,1995,-0.153868418,AirTEMP
DETROIT,1996,-1.6759813,AirTEMP
DETROIT,1997,-0.296873738,AirTEMP
DETROIT,1998,2.03411299,AirTEMP
DETROIT,1999,1.379863647,AirTEMP
DETROIT,2000,0.509318758,AirTEMP
SIMPELEJARVI,1950,0.37793262,AirTEMP
SIMPELEJARVI,1951,0.124098175,AirTEMP
SIMPELEJARVI,1952,-0.845656656,AirTEMP
SIMPELEJARVI,1953,1.083127607,AirTEMP
SIMPELEJARVI,1954,0.150017889,AirTEMP
SIMPELEJARVI,1955,-0.993130893,AirTEMP
SIMPELEJARVI,1956,-1.689388048,AirTEMP
SIMPELEJARVI,1957,0.280510244,AirTEMP
SIMPELEJARVI,1958,-1.135242431,AirTEMP
SIMPELEJARVI,1959,1.075083558,AirTEMP
SIMPELEJARVI,1960,-0.12169222,AirTEMP
SIMPELEJARVI,1961,1.376288514,AirTEMP
SIMPELEJARVI,1962,-0.713376735,AirTEMP
SIMPELEJARVI,1963,-0.562327365,AirTEMP
SIMPELEJARVI,1964,0.074046313,AirTEMP
SIMPELEJARVI,1965,-0.612379227,AirTEMP
SIMPELEJARVI,1966,-1.308636382,AirTEMP
SIMPELEJARVI,1967,0.242077565,AirTEMP
SIMPELEJARVI,1968,-0.552495749,AirTEMP
SIMPELEJARVI,1969,-0.9180531,AirTEMP
SIMPELEJARVI,1970,-0.85191314,AirTEMP
SIMPELEJARVI,1971,0.011481484,AirTEMP
SIMPELEJARVI,1972,0.942803635,AirTEMP
SIMPELEJARVI,1973,0.231352165,AirTEMP
SIMPELEJARVI,1974,1.380757431,AirTEMP
SIMPELEJARVI,1975,1.805304476,AirTEMP
SIMPELEJARVI,1976,-1.357794462,AirTEMP
SIMPELEJARVI,1977,-0.587353296,AirTEMP
SIMPELEJARVI,1978,-1.551745428,AirTEMP
SIMPELEJARVI,1979,-0.45954229,AirTEMP
SIMPELEJARVI,1980,-0.675837839,AirTEMP
SIMPELEJARVI,1981,-0.468480124,AirTEMP
SIMPELEJARVI,1982,0.300173476,AirTEMP
SIMPELEJARVI,1983,0.777453734,AirTEMP
SIMPELEJARVI,1984,0.74885267,AirTEMP
SIMPELEJARVI,1985,-2.160411824,AirTEMP
SIMPELEJARVI,1986,-0.555177099,AirTEMP
SIMPELEJARVI,1987,-2.173818573,AirTEMP
SIMPELEJARVI,1988,0.487867959,AirTEMP
SIMPELEJARVI,1989,1.999255442,AirTEMP
SIMPELEJARVI,1990,1.491586555,AirTEMP
SIMPELEJARVI,1991,0.882920158,AirTEMP
SIMPELEJARVI,1992,1.193062948,AirTEMP
SIMPELEJARVI,1993,0.166999771,AirTEMP
SIMPELEJARVI,1994,0.073152529,AirTEMP
SIMPELEJARVI,1995,1.000899548,AirTEMP
SIMPELEJARVI,1996,-0.396083679,AirTEMP
SIMPELEJARVI,1997,0.790860483,AirTEMP
SIMPELEJARVI,1998,0.078515229,AirTEMP
SIMPELEJARVI,1999,1.182337548,AirTEMP
SIMPELEJARVI,2000,2.062714054,AirTEMP
AHTARINJARVI,1950,0.142867623,AirTEMP
AHTARINJARVI,1951,0.028463366,AirTEMP
AHTARINJARVI,1952,-0.504231453,AirTEMP
AHTARINJARVI,1953,0.520044157,AirTEMP
AHTARINJARVI,1954,0.352012904,AirTEMP
AHTARINJARVI,1955,-1.658999419,AirTEMP
AHTARINJARVI,1956,-1.938753577,AirTEMP
AHTARINJARVI,1957,0.721145388,AirTEMP
AHTARINJARVI,1958,-1.15133053,AirTEMP
AHTARINJARVI,1959,0.67198731,AirTEMP
AHTARINJARVI,1960,-0.04482686,AirTEMP
AHTARINJARVI,1961,1.705200752,AirTEMP
AHTARINJARVI,1962,-0.140461669,AirTEMP
AHTARINJARVI,1963,-0.821524509,AirTEMP
AHTARINJARVI,1964,0.201857318,AirTEMP
AHTARINJARVI,1965,-0.571265198,AirTEMP
AHTARINJARVI,1966,-1.833287153,AirTEMP
AHTARINJARVI,1967,0.512000107,AirTEMP
AHTARINJARVI,1968,-0.954698214,AirTEMP
AHTARINJARVI,1969,-1.386395526,AirTEMP
AHTARINJARVI,1970,-0.286148339,AirTEMP
AHTARINJARVI,1971,-0.360332349,AirTEMP
AHTARINJARVI,1972,1.339643401,AirTEMP
AHTARINJARVI,1973,0.232245948,AirTEMP
AHTARINJARVI,1974,1.603309461,AirTEMP
AHTARINJARVI,1975,1.807985826,AirTEMP
AHTARINJARVI,1976,-1.749271526,AirTEMP
AHTARINJARVI,1977,-0.183363265,AirTEMP
AHTARINJARVI,1978,-1.650061586,AirTEMP
AHTARINJARVI,1979,-0.033207678,AirTEMP
AHTARINJARVI,1980,-0.595397345,AirTEMP
AHTARINJARVI,1981,-0.086834673,AirTEMP
AHTARINJARVI,1982,0.277828894,AirTEMP
AHTARINJARVI,1983,1.029500612,AirTEMP
AHTARINJARVI,1984,1.016987647,AirTEMP
AHTARINJARVI,1985,-1.853844167,AirTEMP
AHTARINJARVI,1986,-0.186044615,AirTEMP
AHTARINJARVI,1987,-2.17292479,AirTEMP
AHTARINJARVI,1988,0.608528699,AirTEMP
AHTARINJARVI,1989,2.544463228,AirTEMP
AHTARINJARVI,1990,1.325342869,AirTEMP
AHTARINJARVI,1991,1.030394395,AirTEMP
AHTARINJARVI,1992,1.165355667,AirTEMP
AHTARINJARVI,1993,-0.126161137,AirTEMP
AHTARINJARVI,1994,0.227777033,AirTEMP
AHTARINJARVI,1995,1.254733992,AirTEMP
AHTARINJARVI,1996,-0.237884043,AirTEMP
AHTARINJARVI,1997,0.432453398,AirTEMP
AHTARINJARVI,1998,-0.099347639,AirTEMP
AHTARINJARVI,1999,1.143904868,AirTEMP
AHTARINJARVI,2000,1.931327915,AirTEMP
MIRROR,1950,-0.314749403,AirTEMP
MIRROR,1951,0.144655189,AirTEMP
MIRROR,1952,0.564733319,AirTEMP
MIRROR,1953,1.443322259,AirTEMP
MIRROR,1954,-0.004606614,AirTEMP
MIRROR,1955,0.156274371,AirTEMP
MIRROR,1956,-0.670475139,AirTEMP
MIRROR,1957,0.401170984,AirTEMP
MIRROR,1958,-0.989555761,AirTEMP
MIRROR,1959,0.345756422,AirTEMP
MIRROR,1960,-0.214645679,AirTEMP
MIRROR,1961,-0.048401994,AirTEMP
MIRROR,1962,-0.85191314,AirTEMP
MIRROR,1963,-0.796498578,AirTEMP
MIRROR,1964,-0.018907146,AirTEMP
MIRROR,1965,-0.65438704,AirTEMP
MIRROR,1966,-0.354075866,AirTEMP
MIRROR,1967,-0.660643523,AirTEMP
MIRROR,1968,-0.561433581,AirTEMP
MIRROR,1969,-0.255759709,AirTEMP
MIRROR,1970,-0.483674439,AirTEMP
MIRROR,1971,-0.357651,AirTEMP
MIRROR,1972,-0.981511711,AirTEMP
MIRROR,1973,0.957997952,AirTEMP
MIRROR,1974,-0.304917788,AirTEMP
MIRROR,1975,0.411002599,AirTEMP
MIRROR,1976,-0.803648844,AirTEMP
MIRROR,1977,-0.045720644,AirTEMP
MIRROR,1978,-1.088765702,AirTEMP
MIRROR,1979,0.161637071,AirTEMP
MIRROR,1980,-0.610591661,AirTEMP
MIRROR,1981,0.089240628,AirTEMP
MIRROR,1982,-0.283466989,AirTEMP
MIRROR,1983,0.494124442,AirTEMP
MIRROR,1984,0.301067259,AirTEMP
MIRROR,1985,-0.140461669,AirTEMP
MIRROR,1986,-0.001925264,AirTEMP
MIRROR,1987,0.234033515,AirTEMP
MIRROR,1988,-0.034101462,AirTEMP
MIRROR,1989,-0.559646015,AirTEMP
MIRROR,1990,1.383438781,AirTEMP
MIRROR,1991,1.23507076,AirTEMP
MIRROR,1992,-0.649918123,AirTEMP
MIRROR,1993,-0.271847807,AirTEMP
MIRROR,1994,-0.190513531,AirTEMP
MIRROR,1995,0.32073049,AirTEMP
MIRROR,1996,0.003437436,AirTEMP
MIRROR,1997,-0.231627561,AirTEMP
MIRROR,1998,2.035900556,AirTEMP
MIRROR,1999,1.361094199,AirTEMP
MIRROR,2000,0.039188765,AirTEMP
JUKKASJARVI,1950,0.534344689,AirTEMP
JUKKASJARVI,1951,-0.358544783,AirTEMP
JUKKASJARVI,1952,-1.146861613,AirTEMP
JUKKASJARVI,1953,1.437065775,AirTEMP
JUKKASJARVI,1954,0.25459053,AirTEMP
JUKKASJARVI,1955,-1.398014708,AirTEMP
JUKKASJARVI,1956,-1.309530166,AirTEMP
JUKKASJARVI,1957,0.114266559,AirTEMP
JUKKASJARVI,1958,-0.845656656,AirTEMP
JUKKASJARVI,1959,1.3503688,AirTEMP
JUKKASJARVI,1960,-0.262909974,AirTEMP
JUKKASJARVI,1961,1.168037016,AirTEMP
JUKKASJARVI,1962,-0.804542627,AirTEMP
JUKKASJARVI,1963,0.097284677,AirTEMP
JUKKASJARVI,1964,0.676456226,AirTEMP
JUKKASJARVI,1965,-0.644555425,AirTEMP
JUKKASJARVI,1966,-1.75552801,AirTEMP
JUKKASJARVI,1967,0.127673307,AirTEMP
JUKKASJARVI,1968,-0.880514204,AirTEMP
JUKKASJARVI,1969,-0.526576035,AirTEMP
JUKKASJARVI,1970,-0.627573543,AirTEMP
JUKKASJARVI,1971,-0.143143018,AirTEMP
JUKKASJARVI,1972,0.973192266,AirTEMP
JUKKASJARVI,1973,0.304642392,AirTEMP
JUKKASJARVI,1974,1.130498119,AirTEMP
JUKKASJARVI,1975,1.156417834,AirTEMP
JUKKASJARVI,1976,-0.644555425,AirTEMP
JUKKASJARVI,1977,-0.688350804,AirTEMP
JUKKASJARVI,1978,-1.312211516,AirTEMP
JUKKASJARVI,1979,-0.935928765,AirTEMP
JUKKASJARVI,1980,-0.673156489,AirTEMP
JUKKASJARVI,1981,-1.337237446,AirTEMP
JUKKASJARVI,1982,0.087453061,AirTEMP
JUKKASJARVI,1983,0.312686442,AirTEMP
JUKKASJARVI,1984,0.517362807,AirTEMP
JUKKASJARVI,1985,-2.171137223,AirTEMP
JUKKASJARVI,1986,-0.647236774,AirTEMP
JUKKASJARVI,1987,-1.037820056,AirTEMP
JUKKASJARVI,1988,0.484292826,AirTEMP
JUKKASJARVI,1989,1.586327579,AirTEMP
JUKKASJARVI,1990,1.679281038,AirTEMP
JUKKASJARVI,1991,0.89453934,AirTEMP
JUKKASJARVI,1992,0.927609321,AirTEMP
JUKKASJARVI,1993,0.131248441,AirTEMP
JUKKASJARVI,1994,-0.080578191,AirTEMP
JUKKASJARVI,1995,0.263528362,AirTEMP
JUKKASJARVI,1996,-0.072534141,AirTEMP
JUKKASJARVI,1997,1.084915173,AirTEMP
JUKKASJARVI,1998,0.550432787,AirTEMP
JUKKASJARVI,1999,0.819461547,AirTEMP
JUKKASJARVI,2000,1.398633096,AirTEMP
LAKE VESIJARVI (1462),1950,0.37793262,AirTEMP
LAKE VESIJARVI (1462),1951,0.124098175,AirTEMP
LAKE VESIJARVI (1462),1952,-0.845656656,AirTEMP
LAKE VESIJARVI (1462),1953,1.083127607,AirTEMP
LAKE VESIJARVI (1462),1954,0.150017889,AirTEMP
LAKE VESIJARVI (1462),1955,-0.993130893,AirTEMP
LAKE VESIJARVI (1462),1956,-1.689388048,AirTEMP
LAKE VESIJARVI (1462),1957,0.280510244,AirTEMP
LAKE VESIJARVI (1462),1958,-1.135242431,AirTEMP
LAKE VESIJARVI (1462),1959,1.075083558,AirTEMP
LAKE VESIJARVI (1462),1960,-0.12169222,AirTEMP
LAKE VESIJARVI (1462),1961,1.376288514,AirTEMP
LAKE VESIJARVI (1462),1962,-0.713376735,AirTEMP
LAKE VESIJARVI (1462),1963,-0.562327365,AirTEMP
LAKE VESIJARVI (1462),1964,0.074046313,AirTEMP
LAKE VESIJARVI (1462),1965,-0.612379227,AirTEMP
LAKE VESIJARVI (1462),1966,-1.308636382,AirTEMP
LAKE VESIJARVI (1462),1967,0.242077565,AirTEMP
LAKE VESIJARVI (1462),1968,-0.552495749,AirTEMP
LAKE VESIJARVI (1462),1969,-0.9180531,AirTEMP
LAKE VESIJARVI (1462),1970,-0.85191314,AirTEMP
LAKE VESIJARVI (1462),1971,0.011481484,AirTEMP
LAKE VESIJARVI (1462),1972,0.942803635,AirTEMP
LAKE VESIJARVI (1462),1973,0.231352165,AirTEMP
LAKE VESIJARVI (1462),1974,1.380757431,AirTEMP
LAKE VESIJARVI (1462),1975,1.805304476,AirTEMP
LAKE VESIJARVI (1462),1976,-1.357794462,AirTEMP
LAKE VESIJARVI (1462),1977,-0.587353296,AirTEMP
LAKE VESIJARVI (1462),1978,-1.551745428,AirTEMP
LAKE VESIJARVI (1462),1979,-0.45954229,AirTEMP
LAKE VESIJARVI (1462),1980,-0.675837839,AirTEMP
LAKE VESIJARVI (1462),1981,-0.468480124,AirTEMP
LAKE VESIJARVI (1462),1982,0.300173476,AirTEMP
LAKE VESIJARVI (1462),1983,0.777453734,AirTEMP
LAKE VESIJARVI (1462),1984,0.74885267,AirTEMP
LAKE VESIJARVI (1462),1985,-2.160411824,AirTEMP
LAKE VESIJARVI (1462),1986,-0.555177099,AirTEMP
LAKE VESIJARVI (1462),1987,-2.173818573,AirTEMP
LAKE VESIJARVI (1462),1988,0.487867959,AirTEMP
LAKE VESIJARVI (1462),1989,1.999255442,AirTEMP
LAKE VESIJARVI (1462),1990,1.491586555,AirTEMP
LAKE VESIJARVI (1462),1991,0.882920158,AirTEMP
LAKE VESIJARVI (1462),1992,1.193062948,AirTEMP
LAKE VESIJARVI (1462),1993,0.166999771,AirTEMP
LAKE VESIJARVI (1462),1994,0.073152529,AirTEMP
LAKE VESIJARVI (1462),1995,1.000899548,AirTEMP
LAKE VESIJARVI (1462),1996,-0.396083679,AirTEMP
LAKE VESIJARVI (1462),1997,0.790860483,AirTEMP
LAKE VESIJARVI (1462),1998,0.078515229,AirTEMP
LAKE VESIJARVI (1462),1999,1.182337548,AirTEMP
LAKE VESIJARVI (1462),2000,2.062714054,AirTEMP
OTSEGO,1950,-0.481886872,AirTEMP
OTSEGO,1951,0.141080056,AirTEMP
OTSEGO,1952,0.472673644,AirTEMP
OTSEGO,1953,1.101897055,AirTEMP
OTSEGO,1954,0.197388402,AirTEMP
OTSEGO,1955,0.196494619,AirTEMP
OTSEGO,1956,-0.418428261,AirTEMP
OTSEGO,1957,0.36452587,AirTEMP
OTSEGO,1958,-1.115579199,AirTEMP
OTSEGO,1959,0.548645221,AirTEMP
OTSEGO,1960,-0.453285808,AirTEMP
OTSEGO,1961,-0.215539462,AirTEMP
OTSEGO,1962,-0.938610115,AirTEMP
OTSEGO,1963,-0.859063405,AirTEMP
OTSEGO,1964,-0.172637865,AirTEMP
OTSEGO,1965,-0.527469818,AirTEMP
OTSEGO,1966,-0.455073374,AirTEMP
OTSEGO,1967,-0.87693907,AirTEMP
OTSEGO,1968,-0.414853128,AirTEMP
OTSEGO,1969,-0.408596645,AirTEMP
OTSEGO,1970,-0.324581019,AirTEMP
OTSEGO,1971,-0.075215491,AirTEMP
OTSEGO,1972,-0.707120253,AirTEMP
OTSEGO,1973,0.819461547,AirTEMP
OTSEGO,1974,-0.062702526,AirTEMP
OTSEGO,1975,0.393126934,AirTEMP
OTSEGO,1976,-0.675837839,AirTEMP
OTSEGO,1977,-0.161018683,AirTEMP
OTSEGO,1978,-1.021731957,AirTEMP
OTSEGO,1979,-0.191407314,AirTEMP
OTSEGO,1980,-0.335306419,AirTEMP
OTSEGO,1981,-0.274529157,AirTEMP
OTSEGO,1982,-0.391614763,AirTEMP
OTSEGO,1983,0.297492126,AirTEMP
OTSEGO,1984,0.099966027,AirTEMP
OTSEGO,1985,0.202751101,AirTEMP
OTSEGO,1986,0.114266559,AirTEMP
OTSEGO,1987,0.247440264,AirTEMP
OTSEGO,1988,-0.1654876,AirTEMP
OTSEGO,1989,-0.42915366,AirTEMP
OTSEGO,1990,1.420083893,AirTEMP
OTSEGO,1991,1.42723416,AirTEMP
OTSEGO,1992,-0.496187404,AirTEMP
OTSEGO,1993,-0.018907146,AirTEMP
OTSEGO,1994,-0.04214551,AirTEMP
OTSEGO,1995,0.215264066,AirTEMP
OTSEGO,1996,-0.328156152,AirTEMP
OTSEGO,1997,-0.064490092,AirTEMP
OTSEGO,1998,1.857143905,AirTEMP
OTSEGO,1999,1.1528427,AirTEMP
OTSEGO,2000,0.011481484,AirTEMP
LAKE BAIKAL,1950,0.470886077,AirTEMP
LAKE BAIKAL,1951,0.294810776,AirTEMP
LAKE BAIKAL,1952,-0.901071218,AirTEMP
LAKE BAIKAL,1953,1.159099184,AirTEMP
LAKE BAIKAL,1954,-0.417534478,AirTEMP
LAKE BAIKAL,1955,-0.65706839,AirTEMP
LAKE BAIKAL,1956,-1.599115941,AirTEMP
LAKE BAIKAL,1957,-0.084153323,AirTEMP
LAKE BAIKAL,1958,-0.943972815,AirTEMP
LAKE BAIKAL,1959,1.019668995,AirTEMP
LAKE BAIKAL,1960,-0.24503431,AirTEMP
LAKE BAIKAL,1961,0.974979833,AirTEMP
LAKE BAIKAL,1962,-1.00296251,AirTEMP
LAKE BAIKAL,1963,-0.978830361,AirTEMP
LAKE BAIKAL,1964,0.057064431,AirTEMP
LAKE BAIKAL,1965,-0.960060914,AirTEMP
LAKE BAIKAL,1966,-1.078040303,AirTEMP
LAKE BAIKAL,1967,0.469992294,AirTEMP
LAKE BAIKAL,1968,-0.252184575,AirTEMP
LAKE BAIKAL,1969,-0.446135542,AirTEMP
LAKE BAIKAL,1970,-1.305061249,AirTEMP
LAKE BAIKAL,1971,0.258165663,AirTEMP
LAKE BAIKAL,1972,0.562051969,AirTEMP
LAKE BAIKAL,1973,0.426196914,AirTEMP
